File Name,Total Value
module_status1,141.0,,141.0
module_status2,36.0,,36.0
module_status3,36.0,,36.0
module_status4,31.0,,31.0
module_status5,31.0,,31.0
module_status6,33.0,,33.0
module_status7,33.0,,33.0
